Gender,Married,Dependents,Education,Applicant_Income,Coapplicant_Income,Loan_Amount,Loan_Term,Credit_History,Property_Area,Age,Loan_Status,Credit_Score,Self_Employed
1.0,1.0,2,1.0,18532.195351837,8343.06535106453,156577.582008874,120,0,0,46,0,601,0.0
0.0,0.0,0,1.0,55646.3759354556,13149.0235057878,231750.35828657,180,0,2,47,0,328,0.0
1.0,1.0,2,1.0,74014.0122424116,19508.123363318,104576.783123861,300,0,1,26,0,617,0.0
,1.0,1,0.0,41812.2509041052,16477.5590740012,146030.180930725,300,1,2,25,1,834,0.0
,1.0,0,1.0,34390.8885799506,26770.0063679033,192833.25599347,120,1,2,21,1,665,0.0
1.0,1.0,1,1.0,88410.0849597971,15223.392393186,91550.954489375,120,0,2,39,0,535,0.0
1.0,0.0,0,0.0,53146.248118393,18690.1643782516,134468.538008155,240,0,1,25,0,538,1.0
1.0,0.0,0,1.0,64386.0467440087,13479.810943673,119504.864652539,240,1,2,21,1,770,0.0
1.0,1.0,0,1.0,50741.2097594948,17509.5102071204,228479.203314054,240,0,2,31,0,565,1.0
0.0,1.0,2,1.0,67889.0428475659,21852.9008471096,93917.6881733402,60,1,2,30,1,807,0.0
1.0,1.0,1,1.0,72024.1349785823,26381.5033096761,241605.980378865,300,0,1,27,0,639,0.0
0.0,1.0,3,0.0,70596.0835583056,0.0,133815.86229794,360,1,2,36,1,782,0.0
1.0,1.0,2,1.0,100267.744950532,1922.23434852339,172716.571657611,240,1,1,40,1,714,1.0
1.0,1.0,3,1.0,51205.3788345165,662.699751897715,134845.364015413,180,1,0,30,1,826,1.0
1.0,0.0,3,1.0,75657.4746989714,18149.7187155533,28512.2351158727,60,0,2,33,0,302,0.0
0.0,1.0,1,1.0,56812.7553570818,10033.4894787175,165661.912450035,300,0,1,27,0,441,0.0
1.0,0.0,2,0.0,48399.6733469263,12321.012658415,109511.972920003,300,1,1,38,0,769,1.0
1.0,0.0,2,1.0,93381.3905165266,3826.72991068765,204337.948851328,240,0,2,34,0,457,0.0
0.0,0.0,0,,55391.9857158846,31301.2996487441,107581.673178845,300,1,0,27,1,717,0.0
0.0,0.0,0,0.0,37837.7508348226,4674.66723790589,109296.43887539,120,0,0,49,0,445,0.0
1.0,1.0,1,1.0,50683.8886176367,21190.8316938801,151547.404413391,120,1,1,25,1,839,0.0
1.0,0.0,0,0.0,72383.0852201039,0.0,158350.146084786,360,0,1,22,0,592,0.0
1.0,1.0,2,0.0,85795.0550816549,8832.24638480292,187523.493096754,240,0,0,29,0,452,0.0
1.0,1.0,1,1.0,62621.3037243169,18692.637776499,89207.8008587315,360,1,0,40,1,825,0.0
1.0,1.0,1,1.0,35806.1051431778,1243.65911213638,152769.845589166,360,0,2,28,0,492,0.0
1.0,1.0,0,0.0,44745.5044286757,19310.2295801089,245964.065007222,120,0,2,36,0,372,0.0
1.0,1.0,2,0.0,78751.4027525311,25309.193383669,245095.657433125,120,1,2,29,1,792,0.0
1.0,0.0,0,0.0,76839.6739090425,21586.319527905,179513.515553766,300,1,1,35,1,698,1.0
1.0,1.0,1,1.0,15000.0,24606.1323250348,231730.27558806,120,1,2,23,1,770,1.0
1.0,1.0,1,1.0,61179.6844317919,14706.482978843,100197.752991505,300,0,2,21,0,643,0.0
0.0,1.0,0,1.0,51484.8879069681,0.0,171467.535683063,180,1,0,38,1,845,0.0
0.0,1.0,1,1.0,43297.1419673995,10292.4490087521,70588.645064609,360,1,1,30,1,789,0.0
0.0,1.0,0,0.0,68419.4588877878,14839.4596075141,209237.194935334,360,0,2,31,0,486,0.0
1.0,1.0,3,1.0,60928.7309631229,17875.6390516732,61524.4881823763,300,1,1,23,1,686,0.0
1.0,1.0,1,,43254.7513790059,16214.6106419954,166507.497469596,360,0,2,34,0,360,0.0
,0.0,3,0.0,90426.321038449,0.0,154266.988789744,120,1,2,35,1,820,0.0
0.0,1.0,1,1.0,74121.5782763026,5654.06105101528,207646.708848738,300,1,0,44,1,773,0.0
0.0,1.0,2,0.0,64193.1883054925,0.0,186987.964534863,240,1,2,21,1,847,0.0
1.0,0.0,0,1.0,41192.0216703129,22811.7533628759,150357.662804874,300,0,2,51,0,594,1.0
0.0,0.0,1,0.0,45336.8760578,5089.08864668386,83756.934807488,300,0,0,39,0,618,0.0
0.0,1.0,1,1.0,138524.754128726,35456.5454767715,179411.839725752,360,1,1,35,1,695,0.0
0.0,1.0,2,1.0,59619.6758419462,0.0,196217.8684013,300,0,1,34,0,643,0.0
0.0,0.0,1,0.0,15000.0,2571.28413936865,130366.267323695,60,1,1,35,0,660,1.0
0.0,1.0,2,1.0,72694.4293712354,8429.64762982676,103563.18422336,60,0,1,34,0,361,0.0
0.0,1.0,0,1.0,96186.1269946622,31170.4492452168,252246.939901551,180,1,1,34,1,726,0.0
1.0,0.0,0,0.0,49796.7837269956,481.652548315649,150579.692966268,300,1,2,37,1,802,0.0
0.0,1.0,0,0.0,52751.1811719373,17362.2364626423,153304.712314948,360,1,1,30,1,848,
0.0,1.0,1,1.0,60911.2776228379,11124.1910874443,159652.540147905,180,0,2,27,0,351,1.0
1.0,0.0,1,1.0,54602.5012941325,9957.01984187376,151000.69025008,120,1,1,38,1,653,1.0
1.0,0.0,0,1.0,61704.188992678,13009.3744624013,,360,1,2,24,1,708,1.0
1.0,1.0,0,1.0,36215.3506984574,17156.6877093361,61586.8245249257,300,0,2,21,0,371,0.0
1.0,1.0,1,1.0,57931.3755141943,0.0,180307.484987923,120,0,0,25,0,447,0.0
1.0,0.0,0,1.0,36933.3519358851,29239.5384554116,69349.1593211515,60,0,2,48,0,648,0.0
1.0,0.0,2,0.0,68746.2637407792,10417.7697074349,211636.417103414,300,1,0,34,0,712,1.0
1.0,,1,1.0,66459.4900723533,13789.7896899043,163876.234223814,180,0,0,35,0,609,0.0
1.0,1.0,0,0.0,81635.3345534565,38456.2416189644,163871.055561867,120,0,0,44,0,542,0.0
1.0,0.0,3,1.0,71531.1392611153,25371.8140564905,138960.542510397,180,0,1,21,0,629,1.0
1.0,1.0,1,1.0,55237.7912737589,0.0,113655.530839764,60,0,0,24,0,406,
0.0,1.0,0,1.0,48585.0741250104,31935.4713341367,59418.0076440806,60,0,1,33,0,525,0.0
1.0,1.0,1,1.0,52322.5051733843,19189.1161137278,242691.707875111,120,1,0,41,1,706,0.0
1.0,1.0,1,1.0,70664.1463579862,19203.098174852,165991.153130703,120,1,1,29,1,818,1.0
1.0,1.0,2,1.0,42720.1846064036,19914.1275635552,127839.065378615,120,1,2,49,1,652,
1.0,0.0,1,1.0,49646.1485426157,7851.92741008529,185174.676135558,60,1,1,32,1,769,0.0
0.0,0.0,0,1.0,63295.2168247303,8699.51568651658,142375.016084504,60,1,2,27,1,655,1.0
1.0,1.0,1,1.0,54666.9534153117,21322.1631403185,141100.689602432,240,0,1,26,0,304,0.0
1.0,1.0,0,1.0,49509.5946744045,22151.7439012805,184377.535979624,180,0,1,43,0,560,1.0
1.0,1.0,1,1.0,51587.0935446928,17306.1084876621,104069.177073848,360,0,0,49,0,353,0.0
1.0,0.0,0,0.0,67869.7077084349,22769.3169235482,105666.748265781,360,0,0,51,0,346,0.0
1.0,1.0,1,1.0,49764.7288411539,15765.1806224371,207575.75729665,180,0,2,24,0,514,0.0
1.0,,3,1.0,81536.9628931536,15872.0499203726,186024.305412714,180,0,1,30,0,476,1.0
0.0,1.0,1,1.0,44951.2952529393,11224.6885144017,181607.581484538,300,1,1,32,1,658,0.0
0.0,1.0,1,1.0,43316.3030253475,11501.1465087699,183238.154486218,240,1,2,32,1,748,
0.0,1.0,3,1.0,63637.3251011699,30941.7795620401,115037.796788546,60,1,2,30,1,669,0.0
1.0,1.0,0,1.0,62405.9126342379,10622.6267759567,108183.073175185,240,1,1,24,1,771,1.0
1.0,1.0,1,1.0,59755.0645430617,28181.9706723402,105803.852508582,360,0,0,24,0,540,0.0
1.0,0.0,1,1.0,63887.6860315467,14366.1014796518,,60,0,2,21,0,360,
1.0,0.0,0,1.0,64241.8670614835,18753.5969614447,161583.496950936,60,0,1,25,0,477,1.0
1.0,1.0,2,0.0,75321.6055676938,22399.4405137931,255292.817218166,120,1,1,31,1,731,0.0
0.0,0.0,2,1.0,61532.1814090331,24416.1901355149,161793.253287478,180,1,0,35,1,711,0.0
0.0,1.0,0,0.0,60574.8964586963,19224.3497290144,224009.153844093,360,0,2,26,0,444,0.0
1.0,1.0,1,0.0,53729.406276552,4840.0456883197,209352.557533319,300,1,1,32,1,652,0.0
1.0,1.0,1,1.0,47253.8450594241,25579.6071383879,166341.610474176,180,0,0,45,0,459,1.0
1.0,1.0,0,0.0,60452.6170535373,24219.3637800761,225769.837463179,180,0,2,26,0,526,0.0
0.0,1.0,1,1.0,41012.0222233611,0.0,62964.9696809832,180,0,0,32,0,568,0.0
1.0,0.0,1,0.0,62901.2749191876,2548.49424039914,151514.181827648,360,1,2,30,1,769,
0.0,0.0,0,1.0,68731.1960831533,7445.0111686605,71488.1672959077,360,1,1,36,1,774,0.0
1.0,1.0,1,0.0,68195.2559191899,25219.6277667814,56786.5081371763,300,0,0,45,0,388,0.0
1.0,1.0,0,0.0,77191.6974468711,5315.16353038104,155676.074823897,240,0,0,26,0,628,1.0
0.0,1.0,2,1.0,51813.8305180855,8462.57970193032,158718.379388415,120,0,1,42,0,367,0.0
1.0,1.0,1,1.0,23902.3579867096,17830.5316225865,182668.419189794,60,0,2,32,0,397,1.0
0.0,1.0,2,,66875.7576309977,15926.2758794892,233152.112979805,360,1,2,21,1,660,1.0
1.0,1.0,1,1.0,56998.8882593494,15342.7181420022,144306.169613212,300,1,2,44,1,754,1.0
1.0,1.0,0,1.0,90647.3544935623,10473.0985149046,121822.340937564,60,1,0,37,1,833,0.0
1.0,1.0,0,1.0,54520.1383634139,24435.9777627294,173830.67535099,120,0,2,34,0,622,1.0
1.0,1.0,0,1.0,81412.2111995837,28781.4268049761,74146.3481547183,120,0,1,37,0,422,0.0
1.0,0.0,0,1.0,76606.7163308849,6199.88018309236,69669.8632320997,60,1,1,25,1,678,0.0
1.0,1.0,0,1.0,43936.4209863931,14845.2835927326,114817.181134245,360,0,2,33,0,436,
1.0,1.0,0,1.0,50804.7076833904,17478.4628190182,128650.981424661,120,1,0,37,1,844,1.0
1.0,0.0,1,,53304.4933578691,33520.4004481367,38582.8780025109,120,0,2,32,0,525,0.0
0.0,1.0,1,0.0,69146.4856217353,0.0,80612.3459499281,300,0,1,48,0,631,0.0
1.0,1.0,1,1.0,63209.7924794696,28048.3476331932,152523.552684173,240,0,0,40,0,469,0.0
0.0,0.0,2,1.0,56921.8954605062,24078.5238490987,287155.643623187,60,1,0,36,1,658,0.0
1.0,1.0,0,0.0,52983.0113984705,23549.039226364,77141.3650789521,120,0,2,31,0,339,0.0
0.0,1.0,1,1.0,58337.8885474261,25152.208918143,112815.00415474,180,1,2,43,1,674,0.0
0.0,0.0,0,1.0,61939.9192998543,27334.0607635266,181138.456261377,240,0,2,37,0,560,0.0
1.0,1.0,1,1.0,36644.4089746413,12128.9049513765,173659.829161261,60,1,1,33,1,788,0.0
0.0,1.0,1,1.0,44213.2298856065,19726.3976299001,224406.73136201,240,0,2,48,0,525,0.0
1.0,1.0,2,1.0,69333.4196393216,5615.32894258915,185024.853157908,120,0,2,54,0,423,1.0
1.0,1.0,0,0.0,44644.0486979174,16090.8297034983,218613.945672328,180,0,2,38,0,337,1.0
1.0,0.0,3,1.0,79000.3165733929,33961.2327625434,135935.317366521,240,0,0,33,0,627,1.0
0.0,1.0,0,0.0,75280.5956314572,39015.8366103035,179342.576939243,180,1,1,31,1,782,0.0
1.0,1.0,2,1.0,39993.3735078885,25316.5377457517,185795.52080644,240,0,2,32,0,475,1.0
0.0,1.0,2,1.0,57705.271170662,5607.58459317993,155140.712157753,120,0,1,30,0,389,0.0
0.0,0.0,2,0.0,58728.5292162775,19301.4297431537,93183.1888422004,240,0,0,43,0,336,1.0
1.0,0.0,1,1.0,23076.2427552381,18959.1422095804,94626.9295686154,60,0,2,30,0,615,0.0
0.0,1.0,2,1.0,25796.6321468674,25863.8071120583,139357.005862181,300,1,1,31,1,825,0.0
1.0,,2,1.0,15000.0,35512.4694326946,173652.2636419,360,0,2,31,0,583,0.0
1.0,1.0,0,1.0,61356.7702783387,12966.8171458249,261574.816760123,120,1,1,45,1,846,0.0
0.0,1.0,1,1.0,50501.9268675495,9030.06411579067,115567.504568161,60,1,2,38,1,730,
1.0,0.0,3,0.0,71259.3847338114,1299.7337263557,101029.213089242,60,0,2,37,0,413,0.0
1.0,,1,1.0,54016.3645514513,9782.33342700928,176033.888354003,300,1,1,34,1,689,
,0.0,0,0.0,97132.9487312391,23964.9967020016,79554.8047787297,60,1,0,45,1,694,1.0
1.0,0.0,0,1.0,48417.517807285,15415.4184056389,157093.902131424,240,0,0,38,0,523,0.0
1.0,0.0,1,1.0,32603.9404084184,31875.4805523679,158470.153745603,60,1,1,30,1,711,0.0
1.0,1.0,0,1.0,78307.8055112032,19872.1819463042,113521.35333898,180,1,0,43,1,742,
1.0,1.0,0,1.0,59598.0249646069,9097.78033694365,225416.804902886,120,0,1,38,0,414,0.0
1.0,1.0,1,1.0,18284.1512218999,22496.9802144486,186017.874919675,120,1,2,36,1,835,0.0
1.0,1.0,0,1.0,57703.9550248187,9053.27012837831,87090.1354986537,60,1,2,36,1,716,1.0
1.0,1.0,2,1.0,95363.3858611956,23255.5707486956,143243.499646214,120,0,2,33,0,355,0.0
1.0,0.0,1,1.0,76409.6436239472,25108.3973502031,199100.549306079,360,1,2,29,1,689,0.0
0.0,1.0,1,1.0,73308.3364738355,5668.80911313858,165365.467686816,360,1,2,35,1,747,0.0
0.0,1.0,1,1.0,27092.0250608621,1605.10633471341,181595.01695789,180,0,1,38,0,339,0.0
1.0,1.0,1,1.0,83588.8024144257,5971.910730372,115209.519468691,300,1,0,49,1,740,1.0
0.0,1.0,2,0.0,47744.2261903122,14884.8491192335,140473.740518998,360,1,2,37,1,682,0.0
1.0,1.0,1,1.0,79372.8998106577,15935.234964386,84467.7107847813,360,0,0,36,0,561,1.0
0.0,1.0,0,1.0,92146.9115203998,14420.3600033169,191702.772592468,240,1,0,38,1,796,1.0
1.0,1.0,3,1.0,44716.264267243,19021.9782491235,83233.8730622247,360,1,0,22,1,729,1.0
1.0,1.0,0,1.0,43338.8788599848,14703.1120971402,118648.174542507,60,1,2,30,1,817,0.0
1.0,1.0,2,1.0,66928.9641899395,6162.80859308937,136857.97502688,300,0,1,43,0,391,0.0
0.0,1.0,0,1.0,69507.3122138402,17426.0281305494,147822.716396055,180,0,2,35,0,358,0.0
0.0,1.0,0,1.0,72174.7117824883,20849.5349308644,193102.879527327,360,0,2,42,0,358,
,0.0,1,1.0,54821.9005259184,13039.0678932306,190199.324794525,180,1,0,36,1,697,
0.0,1.0,1,1.0,40083.6921041954,27304.6004775997,113870.160929926,360,0,2,33,0,468,0.0
0.0,1.0,1,1.0,30424.4575230742,15405.2294231701,166929.721655793,180,1,2,34,1,662,0.0
1.0,0.0,1,0.0,80011.6463608595,4993.70627516759,142435.048011514,180,0,1,27,0,344,
0.0,1.0,0,0.0,63794.1233522079,16076.9944910661,93494.1683815525,180,0,2,38,0,644,1.0
0.0,1.0,1,1.0,45841.7811865184,15439.0053312338,116667.740352101,180,0,2,40,0,480,1.0
1.0,1.0,2,1.0,48857.3885485553,15567.0664883926,144424.05517471,360,1,1,28,1,819,0.0
0.0,0.0,1,1.0,55687.8084286395,4268.0972593295,49539.2327987219,180,0,2,39,0,490,0.0
0.0,1.0,0,1.0,61867.447485533,8858.56468752815,201819.295429351,60,1,0,40,1,804,1.0
1.0,1.0,0,0.0,61572.7038063218,42107.9429904053,227919.200594039,300,1,2,39,1,815,1.0
1.0,1.0,1,1.0,79937.1754693161,5130.57263498443,162521.514150052,300,1,2,36,1,837,1.0
0.0,1.0,0,1.0,62316.4917445389,9118.9140107569,146046.749025631,120,0,2,35,0,306,0.0
,1.0,0,1.0,67227.9121101682,20764.5134512242,185239.472121949,60,1,0,43,1,782,0.0
1.0,1.0,1,1.0,16435.7736053713,27700.8802525489,135846.046320087,240,1,2,34,1,694,0.0
1.0,1.0,0,1.0,64009.1926282745,15035.8260183278,170967.093623081,120,1,0,31,1,707,0.0
1.0,1.0,3,1.0,79577.1610156359,37106.8972601576,120161.376181619,180,1,1,35,1,680,0.0
1.0,0.0,0,0.0,34106.3704855818,11156.1262340707,269922.464279403,240,1,1,29,0,672,0.0
1.0,1.0,0,1.0,40432.5444476993,6161.3110485927,178529.235005993,360,0,2,35,0,459,0.0
0.0,0.0,1,1.0,72461.7469577819,891.977149090407,90619.9441311326,120,0,2,42,0,457,0.0
0.0,1.0,2,1.0,89312.975378431,17494.5094593007,120183.765545403,120,1,2,27,1,688,1.0
1.0,0.0,0,1.0,15000.0,0.0,126546.469102809,360,1,1,41,1,808,
1.0,0.0,0,0.0,40031.1829424656,1706.40941065936,192715.866958689,60,0,0,33,0,381,0.0
0.0,1.0,0,1.0,46274.4172848983,2705.04842291912,165330.989349096,180,0,0,44,0,557,1.0
0.0,0.0,0,1.0,35260.9857824383,15636.4906149651,203667.008843177,300,0,1,35,0,505,1.0
1.0,0.0,3,1.0,51763.5326207268,29336.3360881787,193599.673271343,360,0,1,29,0,376,0.0
0.0,1.0,0,1.0,43807.929601567,26706.6162931766,192731.365527535,120,1,0,45,1,661,0.0
0.0,0.0,3,0.0,49612.0725634774,18247.8159411011,130436.614254622,240,1,1,44,0,688,1.0
,1.0,0,0.0,42864.5581234641,8097.23766762795,88152.3370778577,300,1,1,29,1,843,0.0
1.0,1.0,1,1.0,35277.2840793907,8967.03151221845,154082.235450912,120,0,2,28,0,523,0.0
0.0,1.0,2,1.0,71071.3906213558,0.0,71978.3266097484,60,0,2,47,0,312,0.0
0.0,0.0,1,1.0,77907.1086152519,3124.46833224959,41954.3698616639,180,1,0,29,1,695,0.0
1.0,0.0,0,1.0,68390.6488781405,16954.0322128332,100190.5377202,60,1,2,32,1,804,0.0
1.0,1.0,0,1.0,73666.5798562213,2911.41135379278,58221.4761564562,120,0,2,29,0,412,0.0
1.0,1.0,0,0.0,64281.874882604,8262.09894340523,163043.308736098,360,1,2,38,1,666,0.0
0.0,0.0,0,0.0,59074.7756546731,28295.3424397052,100951.454073696,120,1,2,39,1,753,0.0
0.0,0.0,0,1.0,74433.4412808647,11847.3366608374,173934.059032546,300,1,2,21,1,747,0.0
1.0,1.0,0,1.0,25085.8513428069,9775.8527162249,61398.6085787978,120,0,1,22,0,487,1.0
1.0,0.0,2,1.0,79278.1386815172,0.0,137784.148068017,120,1,2,30,1,841,1.0
1.0,0.0,1,1.0,72246.6442800502,27322.0423741391,138930.087090745,240,1,2,46,1,737,1.0
1.0,0.0,0,0.0,80470.6128837069,17589.3042822568,179253.510122918,60,0,2,21,0,462,0.0
1.0,0.0,0,,106873.081056252,7303.33590988611,183369.155157028,60,0,1,32,0,625,0.0
1.0,0.0,2,0.0,51472.8480758891,1870.31470052727,57812.3520603685,360,1,1,32,0,807,1.0
1.0,0.0,1,1.0,98468.915896499,5190.5327298663,163725.699374664,180,1,2,26,1,848,1.0
1.0,,0,1.0,56983.245768666,11244.910193605,74746.4062873098,300,0,2,35,0,373,1.0
1.0,1.0,0,1.0,111439.906349899,14916.3921272854,182693.225232118,60,1,1,31,1,712,1.0
0.0,1.0,0,1.0,15000.0,14821.3784511226,131514.165762035,180,0,1,31,0,359,0.0
1.0,1.0,1,1.0,65401.1471678284,29929.5262275382,182264.847921552,360,0,1,43,0,634,1.0
0.0,1.0,1,1.0,50904.1056524461,7468.8266937942,119408.559163004,300,0,1,34,0,521,0.0
0.0,0.0,0,1.0,32379.1079369245,9054.96304050992,141774.273410191,240,0,2,39,0,336,0.0
1.0,1.0,2,1.0,62107.5101229192,16580.9389857678,106739.547307387,60,0,2,37,0,577,0.0
1.0,0.0,1,1.0,58596.685770827,4010.83745271806,101178.72301342,240,0,1,38,0,495,1.0
1.0,0.0,0,1.0,48046.6463349028,0.0,82422.6272867883,60,1,2,34,1,797,0.0
0.0,,0,1.0,47414.7321261442,23775.4755345142,86503.8456336226,180,0,2,28,0,541,0.0
0.0,1.0,0,1.0,48833.9649210793,6747.08039169135,178576.534845037,240,0,1,40,0,623,1.0
,1.0,0,1.0,23937.206474881,13394.403904982,187318.662091268,360,0,2,36,0,518,0.0
1.0,1.0,0,1.0,31198.9823481141,0.0,195038.756589527,180,0,2,34,0,491,0.0
0.0,1.0,1,1.0,47371.2594503363,15283.2026367776,177149.260119555,360,1,2,41,1,666,0.0
1.0,,0,1.0,60818.3835079144,0.0,138200.995056652,60,0,2,34,0,311,1.0
1.0,1.0,1,1.0,58969.541429507,18496.1533102838,50673.6429011238,300,0,1,37,0,492,1.0
1.0,0.0,1,1.0,20958.2440095499,8838.56541951056,180339.751252981,60,1,2,35,1,671,
1.0,1.0,3,1.0,58684.9947785402,4253.38960567136,38516.1679635009,60,0,2,37,0,419,0.0
0.0,1.0,0,1.0,43072.8056022605,22367.6334516789,198666.872480671,120,0,2,43,0,509,1.0
0.0,1.0,1,1.0,44892.3413529335,20182.1895044541,110185.490550395,240,0,2,43,0,605,0.0
0.0,1.0,1,1.0,46819.2145022271,13170.9843257607,233832.540138068,300,0,2,33,0,569,1.0
1.0,0.0,1,0.0,54926.4784491523,0.0,129155.01819403,300,1,0,38,1,841,0.0
1.0,0.0,1,1.0,56634.8173102491,28071.3542315071,110241.249379308,360,0,1,38,0,474,0.0
0.0,1.0,1,0.0,52240.7006218509,40802.9189869077,156580.768663637,180,0,1,50,0,584,0.0
1.0,1.0,0,1.0,54422.3321169848,18808.2641834525,75475.3567131553,300,0,1,45,0,503,0.0
0.0,0.0,2,1.0,72082.4177917703,11882.1442674397,138871.746461429,180,1,2,47,1,813,0.0
1.0,1.0,0,1.0,96629.175317087,8353.48902497937,111231.048516369,300,1,2,28,1,829,0.0
,1.0,0,1.0,44960.6133652236,26935.8653547626,172810.165957587,240,0,1,25,0,306,0.0
0.0,1.0,0,0.0,56262.0768367603,18327.6047863701,187704.290251924,60,0,2,29,0,328,0.0
1.0,1.0,0,1.0,29642.5250663838,16501.356539562,85582.4290397979,120,1,2,39,1,788,0.0
1.0,0.0,1,1.0,94082.1103251098,1338.01662331082,172614.499628545,360,1,0,41,1,682,1.0
1.0,0.0,3,1.0,92648.2260786327,15733.3674477813,119764.056668226,360,1,1,38,1,783,0.0
0.0,0.0,1,1.0,80070.6579578404,25972.2019160643,133148.681265931,240,1,2,27,1,760,
1.0,1.0,0,0.0,66881.0784312693,27724.8333084875,178148.959095242,300,1,1,28,1,728,1.0
0.0,1.0,1,1.0,,2898.39056585842,106420.476446578,120,0,2,31,0,357,0.0
1.0,1.0,1,1.0,53135.8814631392,20136.0929441522,210997.159961641,120,1,2,56,1,675,0.0
1.0,0.0,1,0.0,74259.9686034477,16433.06305,229344.982851654,240,1,2,31,1,823,0.0
0.0,1.0,1,1.0,15000.0,11483.3981616578,130266.014566974,120,1,1,53,1,678,0.0
1.0,0.0,2,0.0,83196.7993277668,19500.5467118514,231805.255529816,360,0,2,33,0,303,1.0
1.0,1.0,1,1.0,59614.7924053121,19187.0457829236,195055.589053108,360,0,2,34,0,398,0.0
1.0,0.0,2,1.0,58747.2084534553,6417.83968228373,205945.613585358,180,1,0,24,1,790,1.0
0.0,1.0,1,1.0,37166.2177173299,32448.6140662349,138113.831332644,240,1,2,39,1,688,0.0
1.0,1.0,0,1.0,41551.7963100299,12100.1864556336,148432.942366513,60,1,2,40,1,664,1.0
1.0,0.0,2,0.0,56500.8048660918,10433.0238497675,122804.497324337,180,0,0,31,0,584,1.0
1.0,1.0,2,0.0,73801.4735267322,14958.5741505584,170021.599692814,240,1,0,30,1,806,1.0
1.0,1.0,2,1.0,79635.3097398319,6455.06537261945,72770.0136547188,300,0,1,26,0,374,1.0
1.0,1.0,2,1.0,82555.6050126779,6453.75358244934,207666.388169844,60,1,1,33,1,765,1.0
1.0,0.0,2,1.0,71037.719436443,14129.8477668186,167683.968794552,120,0,1,21,0,587,0.0
1.0,1.0,2,0.0,59259.2640590317,4811.30042933264,122961.832251138,240,0,1,55,0,429,0.0
1.0,0.0,1,1.0,60648.1402668027,20382.1160549225,106461.681177963,240,1,2,28,1,824,0.0
0.0,1.0,2,1.0,70018.3437524876,31923.465724632,174287.357372773,240,1,2,39,1,733,0.0
1.0,1.0,0,1.0,68196.3731385702,7382.39629317354,176079.758017625,240,1,1,32,1,671,0.0
1.0,1.0,0,0.0,37024.1192968268,22814.9723946063,96159.1513186472,120,0,2,37,0,326,0.0
,0.0,3,1.0,82531.3005909551,11555.2279124754,81689.4204548886,300,0,2,43,0,494,0.0
1.0,0.0,1,1.0,67350.208210812,11096.0553288285,170202.458326648,240,1,2,36,1,730,0.0
1.0,0.0,3,1.0,15663.6232129187,10953.0414313667,159572.10236723,360,1,2,53,1,775,0.0
1.0,0.0,2,1.0,55589.2354168692,19058.5026669289,154007.988024377,180,1,0,38,1,833,0.0
1.0,0.0,1,1.0,58841.8450024618,20546.387081318,193592.228493704,300,0,2,46,0,391,0.0
0.0,0.0,0,1.0,83753.5877692312,24022.7139994345,223570.017408326,240,1,2,39,1,670,0.0
1.0,1.0,0,1.0,60680.1619245629,4997.29477223211,104428.628123101,360,0,2,37,0,602,0.0
1.0,1.0,2,0.0,44600.5353788271,15150.2775028709,141561.403028104,60,1,1,39,1,750,1.0
1.0,1.0,0,1.0,87726.9879452568,25440.2512944238,65725.3803565711,120,0,2,32,0,383,0.0
0.0,1.0,0,1.0,32091.0299048985,17900.8789963543,152442.419660474,300,0,2,35,0,561,
,0.0,1,1.0,28351.4405195272,25929.5911089666,172733.637047129,120,1,1,47,1,796,0.0
0.0,0.0,2,1.0,54335.6392210953,17452.3584789423,138958.275398145,300,0,0,25,0,556,0.0
0.0,1.0,2,1.0,60970.4325588965,2767.7976993807,73719.2534977378,120,0,2,46,0,357,1.0
1.0,1.0,0,1.0,61167.4058163579,0.0,213417.930574803,60,0,0,39,0,314,1.0
1.0,1.0,0,0.0,94063.4521983607,17377.3172790598,179873.646694838,300,0,2,45,0,461,1.0
0.0,1.0,1,0.0,80619.990449919,18412.1584249203,141583.11828814,120,0,1,36,0,462,0.0
1.0,1.0,1,1.0,37139.6137585254,4727.48112494871,105458.41599346,60,1,1,30,1,713,1.0
1.0,1.0,2,1.0,86626.781239768,907.842019754865,163679.728663083,360,0,0,44,0,580,
1.0,1.0,2,1.0,46637.1390334446,9626.374106866,125436.848616933,120,1,2,34,1,673,0.0
0.0,1.0,0,1.0,46415.3869361409,18105.396379142,184414.255424411,180,1,2,56,1,661,0.0
1.0,1.0,1,1.0,77807.6632703957,25313.8052527733,103245.858178622,180,1,1,38,1,667,0.0
1.0,0.0,1,1.0,68989.4782566461,5469.5953663515,140185.319112711,180,1,2,43,1,664,0.0
1.0,1.0,1,1.0,27850.3353087754,14834.3159017747,168368.017457374,120,1,2,42,1,676,0.0
1.0,1.0,3,0.0,39482.6378806104,19868.4206896749,103844.040788173,360,1,1,21,1,721,0.0
1.0,0.0,2,1.0,95917.5534619104,17567.5079866178,,180,0,2,25,0,359,1.0
0.0,1.0,0,1.0,25737.3094181824,16168.3017417218,239227.944442679,60,1,2,48,1,823,0.0
0.0,1.0,0,1.0,47546.0096035881,11849.1807209107,119372.454882296,120,1,0,41,1,794,0.0
0.0,1.0,0,0.0,38157.1681314253,16829.1456362025,251802.141642005,360,1,2,37,1,742,0.0
0.0,,0,0.0,26902.251275434,12746.485149558,67302.0220191842,360,0,1,33,0,608,
1.0,1.0,1,1.0,80636.8907893727,760.418878023931,177707.146325637,240,1,2,40,1,657,0.0
